Manufacturer,Model,Price,Year,KMS
Honda,City,530000,2011,53000
Honda,Accord,1050000,2012,75324
Honda,Jazz,350000,2010,66000
Honda,City,545000,2011,62000
Honda,Brio,390000,2012,46851
Honda,Mobilio,825000,2014,20000
Honda,Brio,385000,2013,30263
Honda,City,525000,2011,61329
Honda,City,455000,2010,86500
Honda,City,535000,2011,59000
Honda,Jazz,700000,2015,4000
Honda,Jazz,350000,2010,52000
Honda,Accord,800000,2011,49000
Honda,Mobilio,880000,2015,6000
Honda,Amaze,545000,2014,30000
Honda,Amaze,550000,2013,44000
Honda,Jazz,350000,2010,52000
Honda,City,465000,2010,54000
Honda,City,475000,2010,81240
Honda,City,525000,2011,55138
Honda,Amaze,545000,2013,32000
Honda,Amaze,545000,2013,29000
Honda,Mobilio,825000,2014,20400
Honda,Brio,490000,2015,15000
Honda,City,600000,2012,61000
Honda,Accord,825000,2010,30800
Honda,Accord,775000,2011,56000
Honda,Amaze,540000,2013,39000
Honda,Accord,800000,2010,31000
Honda,City,525000,2011,54000
Honda,City,575000,2012,65000
Honda,Jazz,350000,2010,59000
Honda,City,580000,2012,53000
Honda,City,475000,2010,58041
Honda,Amaze,525000,2013,32000
Honda,Jazz,440000,2011,20000
Honda,Jazz,400000,2011,41000
Honda,Jazz,365000,2010,70377
Honda,City,599000,2012,59000
Honda,Brio,490000,2015,15000
Honda,City,460000,2010,55551
Honda,Brio,390000,2012,45165
Honda,Mobilio,811000,2014,51000
Honda,Amaze,550000,2014,23000
Honda,City,580000,2012,67500
Honda,Amaze,485000,2012,25000
Honda,Amaze,525000,2013,16000
Honda,Amaze,550000,2013,25000
Honda,Mobilio,850000,2015,4100
Honda,Accord,1095000,2012,50651
Honda,Amaze,600000,2015,17800
Honda,City,565000,2012,37000
Honda,Jazz,450000,2013,25000
Honda,Amaze,525000,2013,41000
Honda,Amaze,650000,2016,8500
Honda,Amaze,600000,2016,14000
Honda,Amaze,600000,2015,12000
Honda,Amaze,535000,2013,61000
Honda,Accord,850000,2011,85000
Honda,Accord,999000,2012,58066
Honda,Jazz,671000,2016,2500
Honda,Amaze,525000,2013,20000
Honda,City,540000,2011,57834
Honda,Amaze,515000,2013,50000
Honda,Mobilio,760000,2014,22900
Honda,City,525000,2011,39000
Honda,Mobilio,790000,2014,19000
Honda,Amaze,549000,2013,31500
Honda,Brio,450000,2014,8823
Honda,City,895000,2014,25000
Honda,Jazz,365000,2010,24118
Honda,City,595000,2012,36000
Honda,Mobilio,785000,2015,31000
Honda,City,545000,2011,38000
Honda,City,925000,2015,13500
Honda,Mobilio,745000,2014,50000
Honda,City,530000,2011,57834
Honda,City,650000,2013,20800
Honda,Mobilio,840000,2014,44000
Honda,Accord,825000,2011,71000
Honda,Jazz,445000,2011,48865
Honda,Mobilio,799999,2014,63000
Honda,Brio,369999,2012,27000
Honda,Mobilio,775000,2014,966
Honda,City,600000,2012,25000
Honda,Accord,875000,2011,76000
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,Brio,390000,2012,46851
Honda,City,465000,2010,52000
Honda,Amaze,525000,2013,50000
Honda,Accord,800000,2011,55000
Honda,City,600000,2012,60000
Honda,City,950000,2015,14600
Honda,Brio,421000,2013,14000
Honda,Brio,415000,2014,6000
Honda,Accord,700000,2010,65000
Honda,City,575000,2012,48000
Honda,Jazz,420000,2011,27000
Honda,Accord,850000,2011,40000
Honda,Accord,835000,2010,36000
Honda,City,600000,2012,37824
Honda,Accord,850000,2011,40000
Honda,Accord,769000,2011,56000
Honda,City,575000,2012,40000
Honda,Accord,950000,2012,28000
Honda,Accord,750000,2010,38000
Honda,City,600000,2012,42000
Honda,City,525000,2011,55000
Honda,Jazz,385000,2011,35000
Honda,City,525000,2011,30000
Honda,City,675000,2013,27500
Honda,City,875000,2014,15000
Honda,City,660000,2013,50000
Honda,City,465000,2010,65000
Honda,City,850000,2014,25000
Honda,City,475000,2010,57000
Honda,City,595000,2012,54000
Honda,Accord,790000,2011,97000
Honda,Brio,380000,2012,20000
Honda,City,590000,2012,47000
Honda,City,540000,2011,57000
Honda,City,1225000,2016,4000
Honda,City,525000,2011,68000
Honda,City,530000,2011,47000
Honda,City,520000,2011,60000
Honda,City,470000,2010,53000
Honda,Amaze,550000,2014,39000
Honda,Amaze,545000,2013,47000
Honda,Amaze,560000,2015,5500
Honda,Amaze,550000,2014,39000
Honda,City,675000,2013,4000
Honda,City,940000,2016,2500
Honda,City,900000,2014,47000
Honda,City,895000,2014,11000
Honda,Amaze,595000,2015,18000
Honda,City,990000,2015,10000
Honda,Brio,415000,2014,6714
Honda,Mobilio,750000,2015,9500
Honda,Amaze,650000,2015,26000
Honda,Mobilio,750000,2015,8000
Honda,City,900000,2014,20000
Honda,Amaze,545000,2014,13000
Honda,Jazz,430000,2012,63000
Honda,Accord,725000,2010,59002
Honda,City,985000,2015,16205
Honda,City,599999,2012,36999
Honda,City,910000,2015,14000
Honda,Amaze,559000,2015,13000
Honda,City,540000,2011,49821
Honda,Jazz,450000,2012,30000
Honda,Brio,340000,2011,42000
Honda,City,1080000,2016,11000
Honda,City,910000,2015,14000
Honda,Amaze,580000,2014,20000
Honda,Accord,849000,2013,59000
Honda,City,875000,2014,35000
Honda,Jazz,434000,2012,63000
Honda,Amaze,525000,2013,31000
Honda,City,900000,2014,49000
Honda,Jazz,420000,2011,27000
Honda,City,699000,2013,42000
Honda,City,850000,2014,24000
Honda,Jazz,390000,2011,27000
Honda,City,520000,2011,30000
Honda,City,875000,2014,15000
Honda,City,600000,2012,36000
Honda,Jazz,775000,2015,17000
Honda,City,525000,2011,42001
Honda,Accord,375000,2016,78521
Honda,City,595000,2012,33000
Honda,City,585000,2012,42000
Honda,Jazz,384000,2010,40300
Honda,Amaze,547000,2013,47000
Honda,Amaze,630000,2016,3200
Honda,Brio,350000,2011,44000
Honda,City,529999,2011,49000
Honda,Accord,724999,2010,45999
Honda,Accord,850000,2011,75000
Honda,City,660000,2013,50000
Honda,City,660000,2013,50000
Honda,City,660000,2013,50000
Honda,City,525000,2011,44000
Honda,City,665000,2013,34000
Honda,Brio,415000,2013,17000
Honda,Amaze,550000,2014,17000
Honda,Amaze,630000,2015,18000
Honda,City,695000,2013,34000
Honda,City,870000,2014,17500
Honda,City,535000,2011,55536
Honda,City,915000,2015,4000
Honda,Accord,675000,2010,66000
Honda,City,885000,2016,2500
Honda,Accord,675000,2010,55000
Honda,Mobilio,850000,2015,9000
Honda,City,470000,2010,49131
Honda,Amaze,620000,2015,32500
Honda,Accord,700000,2010,65000
Honda,City,969000,2015,14000
Honda,Amaze,525000,2013,57000
Honda,Brio,340000,2011,44000
Honda,Amaze,600000,2015,41000
Honda,City,519000,2011,110000
Honda,Brio,355000,2011,50000
Honda,City,465000,2010,55186
Honda,Jazz,410000,2011,27000
Honda,City,575000,2012,79253
Honda,City,525000,2011,54690
Honda,Jazz,750000,2015,23000
Honda,Amaze,560000,2015,6500
Honda,Accord,800000,2011,55000
Honda,Amaze,620000,2015,18000
Honda,Amaze,550000,2013,44000
