Manufacturer,Model,Price,Year,KMS
BMW,3 Series,1825000,2012,73000
BMW,3 Series,1825000,2012,73000
BMW,3 Series,1325000,2010,73000
BMW,7 Series,4400000,2011,56000
BMW,6 Series,8500000,2013,28000
BMW,3 Series,3910000,2016,3000
BMW,X1,1850000,2012,37000
BMW,X1,1450000,2012,71000
BMW,6 Series,7499999,2013,37000
BMW,3 Series,1450000,2011,86000
BMW,X1,1850000,2013,46364
BMW,X3,3600000,2013,33000
BMW,3 Series,1400000,2010,28900
BMW,X1,1755001,2012,21000
BMW,5 Series,2449000,2010,11500
BMW,Z4,3670000,2010,28000
BMW,3 Series,1850000,2012,26470
BMW,X1,1300000,2011,93500
BMW,X3,4700000,2016,4000
BMW,3 Series,3700000,2016,10850
BMW,Z4,4400000,2011,19500
BMW,5 Series,2250000,2010,48000
BMW,3 Series,1390000,2010,21000
BMW,5 Series,2620000,2012,59000
BMW,5 Series,2400000,2011,45000
BMW,5 Series,3099999,2013,33999
BMW,3 Series,1275000,2010,50000
BMW,X5,3300000,2011,22000
BMW,5 Series,3700000,2014,26600
BMW,X5,1600000,2010,115000
BMW,3 Series,1850000,2012,36000
BMW,X5,6500000,2014,37000
BMW,X3,2850000,2013,52000
BMW,5 Series,2620000,2012,59001
BMW,3 Series,1190000,2010,82000
BMW,7 Series,3750000,2010,32546
BMW,5 Series,2250000,2010,123000
BMW,5 Series,2150000,2010,49000
BMW,X3,3499995,2015,8533
BMW,3 Series,3025000,2014,22000
BMW,5 Series,2275000,2011,48500
BMW,3 Series,1250000,2010,71000
BMW,X1,1675000,2013,60000
BMW,5 Series,2350000,2011,66000
BMW,5 Series,2199999,2011,83000
BMW,7 Series,3700000,2010,53000
BMW,5 Series,2900000,2013,20500
BMW,7 Series,3811000,2013,29000
BMW,3 Series,1400000,2010,72000
BMW,X5,5500000,2014,79000
BMW,5 Series,3385000,2013,15400
BMW,X1,1451111,2012,81230
BMW,3 Series,2950000,2014,27300
BMW,X1,1695000,2013,27200
BMW,X1,2121000,2013,41000
BMW,X1,1775000,2012,55000
BMW,X1,2700000,2014,9807
BMW,X3,3500000,2014,43000
BMW,3 Series,2650000,2013,18000
BMW,3 Series,2650000,2013,34000
BMW,5 Series,2700000,2012,45000
BMW,5 Series,2499998,2011,39500
BMW,Z4,3799999,2010,21500
BMW,7 Series,3500000,2010,36000
BMW,5 Series,4800000,2016,4200
BMW,5 Series,2300000,2011,65000
BMW,X5,6800000,2015,18000
BMW,3 Series,1690000,2012,39000
BMW,7 Series,5700000,2013,49000
BMW,3 Series,1390000,2010,50000
BMW,3 Series,1265000,2010,69000
BMW,X1,1250000,2011,66000
BMW,X3,2900000,2012,53500
BMW,5 Series,2375000,2011,81400
BMW,3 Series,1450000,2011,47000
BMW,7 Series,4444444,2012,55000
BMW,5 Series,3400000,2013,15400
BMW,X1,1300000,2011,59000
BMW,3 Series,2599999,2013,44000
BMW,X3,2775000,2012,68000
BMW,3 Series,2700000,2014,22500
BMW,7 Series,5250000,2013,38000
BMW,5 Series,2450000,2011,66500
BMW,3 Series,1750000,2012,25000
BMW,X3,2800000,2012,61000
BMW,X1,2400000,2015,25000
BMW,X1,1600000,2012,56000
BMW,X5,5760000,2014,35000
BMW,X5,6000000,2010,98325
BMW,3 Series,1650000,2011,82000
BMW,6 Series,7000000,2012,30000
BMW,3 Series,2650000,2014,35500
BMW,7 Series,3600000,2011,24000
BMW,Z4,4500000,2011,13000
BMW,5 Series,2399999,2012,55000
BMW,3 Series,1700000,2012,21000
BMW,X1,2100000,2013,19501
BMW,X5,5000000,2015,54000
BMW,5 Series,2900000,2013,35000
BMW,3 Series,1441000,2010,19000
BMW,3 Series,700000,2016,77000
BMW,3 Series,1650000,2012,55000
BMW,3 Series,1200000,2010,40000
BMW,3 Series,1590000,2011,58000
BMW,X6,4250000,2011,52000
BMW,5 Series,3800000,2014,40000
BMW,7 Series,5500000,2012,59000
BMW,X3,2975000,2012,64000
BMW,5 Series,4300000,2014,41000
BMW,7 Series,3600000,2011,58000
BMW,5 Series,3099000,2013,17000
BMW,3 Series,1365000,2011,66000
BMW,X1,2199000,2010,69652
BMW,5 Series,4750000,2016,3500
BMW,3 Series,1300000,2010,40000
BMW,3 Series,2725000,2014,25000
BMW,5 Series,3700000,2015,17900
BMW,3 Series,2950000,2014,14200
BMW,Z4,6600000,2014,7000
BMW,7 Series,3300000,2011,55000
BMW,X1,1850000,2014,21000
BMW,7 Series,7800000,2015,9000
BMW,7 Series,3751000,2012,48000
BMW,X1,3250000,2016,2256
BMW,7 Series,5200000,2012,17000
BMW,5 Series,2351000,2012,70000
BMW,5 Series,2850000,2013,35000
BMW,3 Series,3100000,2015,20245
BMW,7 Series,4000000,2011,42000
BMW,5 Series,2450000,2012,60000
BMW,5 Series,2300000,2010,51000
BMW,7 Series,4200000,2012,47000
BMW,X1,1550000,2012,22000
BMW,3 Series,2875000,2014,5500
BMW,X1,1900000,2014,23000
BMW,Z4,3990000,2011,15800
BMW,X5,3500000,2011,25000
BMW,7 Series,4100000,2011,30000
BMW,X1,1235000,2011,47000
BMW,5 Series,2350000,2011,22000
BMW,5 Series,2450000,2012,39000
BMW,3 Series,2975000,2015,19500
BMW,5 Series,3650000,2015,13500
BMW,6 Series,6900000,2012,48000
BMW,X3,4200000,2015,19500
BMW,Z4,3850000,2010,18000
BMW,Z4,3799000,2010,18000
BMW,5 Series,2700000,2012,15000
BMW,3 Series,1270000,2011,33000
BMW,3 Series,3000000,2014,6500
BMW,5 Series,2250000,2011,33000
BMW,5 Series,2799999,2013,27000
BMW,5 Series,2399999,2012,15000
BMW,3 Series,2800000,2014,19000
BMW,X5,2300000,2010,43000
BMW,X3,2500000,2011,40000
BMW,5 Series,4500000,2016,2263
BMW,Z4,4600000,2012,7000
BMW,5 Series,2425000,2011,41000
BMW,5 Series,2700000,2012,40000
BMW,3 Series,2800000,2014,28000
BMW,1 Series,1820000,2015,18000
BMW,X1,1500000,2012,17000
BMW,X1,3700000,2016,1000
BMW,7 Series,3200000,2011,52000
BMW,7 Series,3300000,2011,50000
BMW,3 Series,1400000,2011,60000
BMW,3 Series,1850000,2012,72000
