Manufacturer,Year,Model,Price
Ford,2018,Endeavour,2769411
Ford,2024,Endeavour,862916
Ford,2023,Endeavour,968153
Ford,2022,Endeavour,1102500
Ford,2021,Endeavour,1315000
Ford,2020,Endeavour,1600000
Ford,2018,Figo,614159
Ford,2024,Figo,287627
Ford,2023,Figo,303270
Ford,2022,Figo,339779
Ford,2021,Figo,386896
Ford,2020,Figo,440818
Ford,2019,Figo,442666
Ford,2018,Ecosport,994500
Ford,2022,Ecosport,800000
Ford,2021,Ecosport,710245
Ford,2020,Ecosport,793417
Ford,2019,Ecosport,864909
