Manufacturer,Model,Price,Year,KMS
Audi,A3,2450000,2014,42000
Audi,A3,2389999,2015,10000
Audi,A3,2421000,2015,13000
Audi,A3,2400000,2015,5300
Audi,A3,5000000,2016,40000
Audi,A4,1425000,2010,100000
Audi,A4,1449000,2010,35000
Audi,A4,1350000,2010,42000
Audi,A4,1450000,2010,46000
Audi,A4,1390000,2010,49000
Audi,A4,1725000,2010,51000
Audi,A4,1600000,2010,59341
Audi,A4,1300000,2010,60000
Audi,A4,1700000,2010,60000
Audi,A4,1550000,2010,76000
Audi,A4,1325000,2010,78000
Audi,A4,1775000,2011,21578
Audi,A4,1750000,2011,24911
Audi,A4,1750000,2011,32000
Audi,A4,1600000,2011,40000
Audi,A4,1500000,2011,44000
Audi,A4,1800000,2011,45000
Audi,A4,1550000,2011,48000
Audi,A4,1475000,2011,52000
Audi,A4,1499999,2011,55000
Audi,A4,1551000,2011,55000
Audi,A4,1675000,2011,57300
Audi,A4,1575000,2011,60000
Audi,A4,1550000,2011,64000
Audi,A4,1600000,2011,75000
Audi,A4,1550000,2011,80000
Audi,A4,2150000,2012,12000
Audi,A4,2100000,2012,19000
Audi,A4,1850000,2012,22000
Audi,A4,2200000,2012,27000
Audi,A4,1850000,2012,38000
Audi,A4,1995000,2012,38000
Audi,A4,2000000,2012,40000
Audi,A4,2200000,2012,45000
Audi,A4,2100000,2012,49000
Audi,A4,2160000,2012,49000
Audi,A4,2200000,2012,49000
Audi,A4,1945000,2012,50000
Audi,A4,2200000,2012,53000
Audi,A4,2050000,2012,55000
Audi,A4,2100000,2012,67000
Audi,A4,1850000,2012,85000
Audi,A4,2450000,2013,15000
Audi,A4,2350000,2013,16000
Audi,A4,2450000,2013,16000
Audi,A4,2300000,2013,20000
Audi,A4,2400000,2013,23000
Audi,A4,2300000,2013,30000
Audi,A4,2250000,2013,32000
Audi,A4,2495000,2013,39500
Audi,A4,2500000,2013,50000
Audi,A4,2400000,2013,51154
Audi,A4,2600000,2014,14000
Audi,A4,2600000,2014,17000
Audi,A4,2400000,2014,19000
Audi,A4,2525000,2014,20000
Audi,A4,2550000,2014,20000
Audi,A4,2800000,2014,23000
Audi,A4,2349999,2014,25000
Audi,A4,2350999,2014,25000
Audi,A4,2370000,2014,29900
Audi,A4,2425000,2014,36000
Audi,A4,2500000,2014,38000
Audi,A4,2550000,2014,47010
Audi,A4,2650000,2014,49000
Audi,A4,2650000,2014,50300
Audi,A4,3100000,2015,10000
Audi,A4,3690000,2015,11500
Audi,A4,3665000,2015,12000
