Manufacturer,Model,Price,Year,KMS
Volkswagen,Beetle,1850000,2010,1000
Volkswagen,Beetle,1650000,2010,22000
Volkswagen,Beetle,1650000,2010,23000
Volkswagen,Beetle,1850000,2010,850
Volkswagen,Cross Polo,590000,2013,22500
Volkswagen,Cross Polo,580000,2013,29000
Volkswagen,Jetta,750000,2010,106000
Volkswagen,Jetta,450000,2010,108000
Volkswagen,Jetta,780000,2010,123350
Volkswagen,Jetta,775000,2010,133000
Volkswagen,Jetta,575000,2010,150000
Volkswagen,Jetta,474990,2010,24990
Volkswagen,Jetta,549000,2010,36000
Volkswagen,Jetta,585000,2010,58000
Volkswagen,Jetta,475000,2010,64000
Volkswagen,Jetta,400000,2010,65000
Volkswagen,Jetta,825000,2010,69000
Volkswagen,Jetta,590000,2010,88000
Volkswagen,Jetta,600000,2010,88000
Volkswagen,Jetta,450000,2010,92200
Volkswagen,Jetta,650000,2010,95000
Volkswagen,Jetta,650000,2010,99000
Volkswagen,Jetta,600000,2011,105000
Volkswagen,Jetta,540000,2011,33000
Volkswagen,Jetta,865000,2011,36000
Volkswagen,Jetta,750000,2011,40000
Volkswagen,Jetta,700000,2011,45000
Volkswagen,Jetta,825000,2011,45100
Volkswagen,Jetta,680000,2011,46000
Volkswagen,Jetta,875000,2011,50000
Volkswagen,Jetta,645000,2011,52000
Volkswagen,Jetta,750000,2011,55000
Volkswagen,Jetta,790000,2011,55000
Volkswagen,Jetta,800000,2011,55000
Volkswagen,Jetta,600000,2011,68000
Volkswagen,Jetta,575000,2011,69000
Volkswagen,Jetta,695000,2011,69000
Volkswagen,Jetta,650000,2011,70000
Volkswagen,Jetta,625000,2011,78000
Volkswagen,Jetta,680000,2011,80000
Volkswagen,Jetta,890000,2012,31000
Volkswagen,Jetta,939000,2012,38000
Volkswagen,Jetta,1013000,2012,41000
Volkswagen,Jetta,1025000,2012,44000
Volkswagen,Jetta,1150000,2012,49620
Volkswagen,Jetta,1045000,2012,50000
Volkswagen,Jetta,1095000,2012,55000
Volkswagen,Jetta,900000,2012,57000
Volkswagen,Jetta,1100000,2012,60000
Volkswagen,Jetta,1485000,2013,36000
Volkswagen,Jetta,1450000,2013,40000
Volkswagen,Jetta,1700000,2014,23000
Volkswagen,Jetta,1850000,2014,32000
Volkswagen,Jetta,1395000,2014,33000
Volkswagen,Jetta,2300000,2015,9500
Volkswagen,Jetta,1900000,2016,5000
Volkswagen,Polo,370000,2010,101000
Volkswagen,Polo,280000,2010,104000
Volkswagen,Polo,355000,2010,142000
Volkswagen,Polo,390000,2010,160000
Volkswagen,Polo,330000,2010,17500
Volkswagen,Polo,300000,2010,25000
Volkswagen,Polo,380000,2010,30000
Volkswagen,Polo,295000,2010,40000
Volkswagen,Polo,299000,2010,42000
Volkswagen,Polo,299999,2010,42000
Volkswagen,Polo,285000,2010,43000
Volkswagen,Polo,340000,2010,45000
Volkswagen,Polo,400000,2010,45000
Volkswagen,Polo,345000,2010,47000
Volkswagen,Polo,260000,2010,48000
Volkswagen,Polo,305000,2010,48590
Volkswagen,Polo,340000,2010,49000
Volkswagen,Polo,350000,2010,52000
Volkswagen,Polo,290000,2010,54200
Volkswagen,Polo,260000,2010,55000
Volkswagen,Polo,275000,2010,55000
Volkswagen,Polo,300000,2010,55000
Volkswagen,Polo,335000,2010,55000
Volkswagen,Polo,295000,2010,55415
Volkswagen,Polo,295000,2010,56200
Volkswagen,Polo,360000,2010,58000
Volkswagen,Polo,259000,2010,59000
Volkswagen,Polo,400000,2010,59000
Volkswagen,Polo,270000,2010,60000
Volkswagen,Polo,300000,2010,60000
Volkswagen,Polo,275000,2010,61000
Volkswagen,Polo,340000,2010,62000
Volkswagen,Polo,275000,2010,65000
Volkswagen,Polo,349786,2010,65000
Volkswagen,Polo,265000,2010,66000
Volkswagen,Polo,385000,2010,67343
Volkswagen,Polo,299000,2010,69000
Volkswagen,Polo,365000,2010,69000
Volkswagen,Polo,310000,2010,71000
Volkswagen,Polo,350000,2010,74000
Volkswagen,Polo,265000,2010,78000
Volkswagen,Polo,340000,2010,80000
Volkswagen,Polo,385000,2010,81000
Volkswagen,Polo,380000,2010,82000
Volkswagen,Polo,380000,2010,83000
Volkswagen,Polo,385000,2010,90300
Volkswagen,Polo,300000,2011,110000
Volkswagen,Polo,390000,2011,14000
Volkswagen,Polo,295000,2011,18225
Volkswagen,Polo,415000,2011,22000
Volkswagen,Polo,325000,2011,22045
Volkswagen,Polo,300000,2011,224000
Volkswagen,Polo,376000,2011,24000
Volkswagen,Polo,375000,2011,25000
Volkswagen,Polo,415000,2011,25000
Volkswagen,Polo,415000,2011,26321
Volkswagen,Polo,300000,2011,28000
Volkswagen,Polo,370000,2011,28200
Volkswagen,Polo,299500,2011,29000
Volkswagen,Polo,330000,2011,29425
Volkswagen,Polo,290000,2011,31000
Volkswagen,Polo,325000,2011,31000
Volkswagen,Polo,300000,2011,32000
Volkswagen,Polo,350000,2011,32000
Volkswagen,Polo,425000,2011,32000
Volkswagen,Polo,325000,2011,34000
Volkswagen,Polo,350000,2011,35000
Volkswagen,Polo,400000,2011,35000
Volkswagen,Polo,295000,2011,36000
Volkswagen,Polo,325000,2011,36000
Volkswagen,Polo,290000,2011,37000
Volkswagen,Polo,310000,2011,38000
Volkswagen,Polo,375000,2011,38000
Volkswagen,Polo,400000,2011,38000
Volkswagen,Polo,300000,2011,39000
Volkswagen,Polo,320000,2011,40000
Volkswagen,Polo,325000,2011,40000
Volkswagen,Polo,315000,2011,41000
Volkswagen,Polo,375000,2011,41000
Volkswagen,Polo,425000,2011,41515
Volkswagen,Polo,300000,2011,42000
Volkswagen,Polo,410000,2011,42000
Volkswagen,Polo,325000,2011,43000
Volkswagen,Polo,320000,2011,43500
Volkswagen,Polo,345000,2011,44000
Volkswagen,Polo,360000,2011,44000
Volkswagen,Polo,410000,2011,44600
Volkswagen,Polo,295000,2011,45000
Volkswagen,Polo,375000,2011,45911
Volkswagen,Polo,295000,2011,46000
Volkswagen,Polo,320000,2011,46000
Volkswagen,Polo,350000,2011,46000
Volkswagen,Polo,360000,2011,46000
Volkswagen,Polo,340000,2011,48045
Volkswagen,Polo,415000,2011,48400
Volkswagen,Polo,300000,2011,48500
Volkswagen,Polo,349000,2011,49000
Volkswagen,Polo,330000,2011,50000
Volkswagen,Polo,380000,2011,51000
Volkswagen,Polo,425000,2011,52000
Volkswagen,Polo,315000,2011,53200
Volkswagen,Polo,290000,2011,54000
Volkswagen,Polo,325000,2011,55000
Volkswagen,Polo,365000,2011,55000
Volkswagen,Polo,325000,2011,56000
Volkswagen,Polo,295000,2011,56120
Volkswagen,Polo,410000,2011,58000
Volkswagen,Polo,290000,2011,58697
Volkswagen,Polo,290000,2011,58879
Volkswagen,Polo,390000,2011,60000
Volkswagen,Polo,425000,2011,60000
Volkswagen,Polo,335000,2011,61500
Volkswagen,Polo,380000,2011,61500
Volkswagen,Polo,375000,2011,62000
Volkswagen,Polo,380000,2011,62000
Volkswagen,Polo,310000,2011,63000
Volkswagen,Polo,425000,2011,63000
Volkswagen,Polo,310000,2011,63255
Volkswagen,Polo,325000,2011,64000
Volkswagen,Polo,375000,2011,64000
Volkswagen,Polo,335000,2011,65000
Volkswagen,Polo,375000,2011,67000
Volkswagen,Polo,405000,2011,67000
Volkswagen,Polo,422000,2011,67000
Volkswagen,Polo,360000,2011,68735
Volkswagen,Polo,368000,2011,69000
Volkswagen,Polo,390000,2011,69000
Volkswagen,Polo,380000,2011,70000
Volkswagen,Polo,290000,2011,71000
Volkswagen,Polo,300000,2011,71000
Volkswagen,Polo,339000,2011,72000
Volkswagen,Polo,325000,2011,72451
Volkswagen,Polo,340000,2011,72700
Volkswagen,Polo,350000,2011,72718
Volkswagen,Polo,330000,2011,75000
Volkswagen,Polo,386013,2011,75000
Volkswagen,Polo,425000,2011,75000
Volkswagen,Polo,305000,2011,77500
Volkswagen,Polo,360000,2011,78500
Volkswagen,Polo,375000,2011,78500
Volkswagen,Polo,350000,2011,80000
Volkswagen,Polo,335000,2011,81857
Volkswagen,Polo,395000,2011,92200
Volkswagen,Polo,375000,2011,950000
Volkswagen,Polo,425000,2012,13000
Volkswagen,Polo,340000,2012,18222
Volkswagen,Polo,365000,2012,20000
Volkswagen,Polo,500000,2012,20000
Volkswagen,Polo,352000,2012,23000
Volkswagen,Polo,349999,2012,25500
Volkswagen,Polo,460000,2012,26400
Volkswagen,Polo,415000,2012,26500
Volkswagen,Polo,475000,2012,26500
Volkswagen,Polo,360000,2012,27000
Volkswagen,Polo,475000,2012,28000
Volkswagen,Polo,375000,2012,29001
Volkswagen,Polo,375000,2012,29896
Volkswagen,Polo,500000,2012,32000
Volkswagen,Polo,420000,2012,34500
Volkswagen,Polo,395000,2012,35000
Volkswagen,Polo,450000,2012,35000
Volkswagen,Polo,475000,2012,35000
Volkswagen,Polo,375000,2012,36000
Volkswagen,Polo,470000,2012,36315
Volkswagen,Polo,375000,2012,38000
Volkswagen,Polo,385000,2012,38000
Volkswagen,Polo,470000,2012,38591
Volkswagen,Polo,335000,2012,39000
Volkswagen,Polo,365000,2012,39000
Volkswagen,Polo,395000,2012,40000
Volkswagen,Polo,435000,2012,42000
Volkswagen,Polo,365000,2012,42153
Volkswagen,Polo,365000,2012,42452
Volkswagen,Polo,365000,2012,42546
Volkswagen,Polo,365000,2012,42560
Volkswagen,Polo,435000,2012,43000
Volkswagen,Polo,480000,2012,43000
Volkswagen,Polo,500000,2012,44000
Volkswagen,Polo,365000,2012,44542
Volkswagen,Polo,350000,2012,45000
Volkswagen,Polo,350999,2012,45000
Volkswagen,Polo,370000,2012,45000
Volkswagen,Polo,450000,2012,45000
Volkswagen,Polo,485000,2012,45000
Volkswagen,Polo,490000,2012,46274
Volkswagen,Polo,340000,2012,48672
Volkswagen,Polo,350000,2012,51000
Volkswagen,Polo,345000,2012,52000
Volkswagen,Polo,355000,2012,52000
Volkswagen,Polo,425000,2012,53200
Volkswagen,Polo,425000,2012,53780
Volkswagen,Polo,425000,2012,54600
Volkswagen,Polo,410000,2012,54800
Volkswagen,Polo,375000,2012,55000
Volkswagen,Polo,485000,2012,55000
Volkswagen,Polo,350000,2012,58000
Volkswagen,Polo,425000,2012,58000
Volkswagen,Polo,465000,2012,58000
Volkswagen,Polo,475000,2012,58000
Volkswagen,Polo,415000,2012,59000
Volkswagen,Polo,425000,2012,59000
Volkswagen,Polo,455000,2012,59000
Volkswagen,Polo,420000,2012,59500
Volkswagen,Polo,400000,2012,60000
Volkswagen,Polo,500000,2012,63000
Volkswagen,Polo,435000,2012,65000
Volkswagen,Polo,450000,2012,65000
Volkswagen,Polo,465000,2012,65450
Volkswagen,Polo,440000,2012,65500
Volkswagen,Polo,480000,2012,65504
Volkswagen,Polo,351000,2012,67000
Volkswagen,Polo,390000,2012,67500
Volkswagen,Polo,450000,2012,67695
Volkswagen,Polo,375000,2012,68000
Volkswagen,Polo,447000,2012,69000
Volkswagen,Polo,465000,2012,69000
Volkswagen,Polo,450000,2012,72000
Volkswagen,Polo,425000,2012,73000
Volkswagen,Polo,430000,2012,74867
Volkswagen,Polo,390000,2012,75525
Volkswagen,Polo,490000,2012,76000
Volkswagen,Polo,345000,2012,78000
Volkswagen,Polo,385000,2012,79000
Volkswagen,Polo,470000,2012,85000
Volkswagen,Polo,380000,2012,87000
Volkswagen,Polo,343000,2012,90000
Volkswagen,Polo,420000,2012,90000
Volkswagen,Polo,550000,2013,115000
Volkswagen,Polo,425000,2013,12700
Volkswagen,Polo,550000,2013,14000
Volkswagen,Polo,600000,2013,14000
Volkswagen,Polo,465000,2013,15000
Volkswagen,Polo,590000,2013,18000
Volkswagen,Polo,515000,2013,21700
Volkswagen,Polo,450000,2013,23755
Volkswagen,Polo,479000,2013,25000
Volkswagen,Polo,500000,2013,25000
Volkswagen,Polo,550000,2013,28000
Volkswagen,Polo,425000,2013,30000
Volkswagen,Polo,625000,2013,32000
Volkswagen,Polo,425000,2013,33000
Volkswagen,Polo,625000,2013,33000
Volkswagen,Polo,465000,2013,34000
Volkswagen,Polo,445000,2013,35000
Volkswagen,Polo,530000,2013,35000
Volkswagen,Polo,560000,2013,35000
Volkswagen,Polo,570000,2013,35000
Volkswagen,Polo,575000,2013,35000
Volkswagen,Polo,490000,2013,38000
Volkswagen,Polo,500000,2013,38000
Volkswagen,Polo,570000,2013,38000
Volkswagen,Polo,470000,2013,39000
Volkswagen,Polo,520000,2013,39000
Volkswagen,Polo,500000,2013,39711
Volkswagen,Polo,465000,2013,40000
Volkswagen,Polo,525000,2013,40000
Volkswagen,Polo,610000,2013,40000
Volkswagen,Polo,600000,2013,41000
Volkswagen,Polo,475000,2013,44000
Volkswagen,Polo,445000,2013,45000
Volkswagen,Polo,450000,2013,45000
Volkswagen,Polo,479013,2013,45000
Volkswagen,Polo,600000,2013,45000
Volkswagen,Polo,580000,2013,46500
Volkswagen,Polo,540000,2013,47000
Volkswagen,Polo,435000,2013,49000
Volkswagen,Polo,600000,2013,50000
Volkswagen,Polo,580000,2013,52000
Volkswagen,Polo,520000,2013,55000
Volkswagen,Polo,575000,2013,56000
Volkswagen,Polo,435000,2013,60000
Volkswagen,Polo,560000,2013,60000
Volkswagen,Polo,565000,2013,60000
Volkswagen,Polo,585000,2013,60000
Volkswagen,Polo,595000,2013,60000
